"","xvar","yvar","spec","k","fill"
"749",333,"diagnosis",0,16,"0"
"750",333,"all formats",0,16,"0"
"751",333,"other formats",0,16,"0"
"752",333,"guided self-help",0,16,"0"
"753",333,"individual",0,16,"0"
"754",333,"group",0,16,"0"
"755",333,"all groups",1,16,"16"
"756",333,"student population",0,16,"0"
"757",333,"other target groups",0,16,"0"
"758",333,"perinatal depression",0,16,"0"
"759",333,"older adults",0,16,"0"
"760",333,"general medical",0,16,"0"
"761",333,"adults",0,16,"0"
"762",333,"all control conditions",0,16,"0"
"763",333,"wl",0,16,"0"
"764",333,"other ctr",0,16,"0"
"765",333,"cau",0,16,"0"
"766",333,"all types",0,16,"0"
"767",333,"not-cbt-based",0,16,"0"
"768",333,"cbt-based",0,16,"0"
"769",643,"pet-peese",0,14,"0"
"770",643,"p-uniform",0,14,"0"
"771",643,"fe",0,14,"0"
"772",643,"reml",0,14,"0"
"773",643,"rve",0,14,"0"
"774",643,"3-level",0,14,"0"
"775",643,"all rob",0,14,"0"
"776",643,"include_best",0,14,"0"
"777",643,"exclude_worst",0,14,"0"
"778",643,"all diagnoses",0,14,"0"
"779",643,"subclinical depression",0,14,"0"
"780",643,"cut-off score",0,14,"0"
"781",643,"diagnosis",0,14,"0"
"782",643,"all formats",0,14,"0"
"783",643,"other formats",0,14,"0"
"784",643,"guided self-help",0,14,"0"
"785",643,"individual",0,14,"0"
"786",643,"group",0,14,"0"
"787",643,"all groups",0,14,"0"
"788",643,"student population",0,14,"0"
"789",643,"other target groups",0,14,"0"
"790",643,"perinatal depression",0,14,"0"
"791",643,"older adults",0,14,"0"
"792",643,"general medical",0,14,"0"
"793",643,"adults",1,14,"14"
"794",643,"all control conditions",0,14,"0"
"795",643,"wl",0,14,"0"
"796",643,"other ctr",0,14,"0"
"797",643,"cau",0,14,"0"
"798",643,"all types",0,14,"0"
"799",643,"not-cbt-based",0,14,"0"
"800",643,"cbt-based",0,14,"0"
"801",536,"pet-peese",0,41,"0"
"802",536,"p-uniform",0,41,"0"
"803",536,"fe",0,41,"0"
"804",536,"reml",0,41,"0"
"805",536,"rve",0,41,"0"
"806",536,"3-level",0,41,"0"
"807",536,"all rob",0,41,"0"
"808",536,"include_best",0,41,"0"
"809",536,"exclude_worst",0,41,"0"
"810",536,"all diagnoses",0,41,"0"
"811",536,"subclinical depression",0,41,"0"
"812",536,"cut-off score",0,41,"0"
"813",536,"diagnosis",0,41,"0"
"814",536,"all formats",0,41,"0"
"815",536,"other formats",0,41,"0"
"816",536,"guided self-help",0,41,"0"
"817",536,"individual",0,41,"0"
"818",536,"group",0,41,"0"
"819",536,"all groups",0,41,"0"
"820",536,"student population",0,41,"0"
"821",536,"other target groups",0,41,"0"
"822",536,"perinatal depression",0,41,"0"
"823",536,"older adults",0,41,"0"
"824",536,"general medical",0,41,"0"
"825",536,"adults",1,41,"41"
"826",536,"all control conditions",0,41,"0"
"827",536,"wl",0,41,"0"
"828",536,"other ctr",0,41,"0"
"829",536,"cau",0,41,"0"
"830",536,"all types",0,41,"0"
"831",536,"not-cbt-based",0,41,"0"
"832",536,"cbt-based",0,41,"0"
"833",489,"pet-peese",0,16,"0"
"834",489,"p-uniform",0,16,"0"
"835",489,"fe",0,16,"0"
"836",489,"reml",0,16,"0"
"837",489,"rve",0,16,"0"
"838",489,"3-level",0,16,"0"
"839",489,"all rob",0,16,"0"
"840",489,"include_best",0,16,"0"
"841",489,"exclude_worst",0,16,"0"
"842",489,"all diagnoses",0,16,"0"
"843",489,"subclinical depression",0,16,"0"
"844",489,"cut-off score",0,16,"0"
"845",489,"diagnosis",0,16,"0"
"846",489,"all formats",0,16,"0"
"847",489,"other formats",0,16,"0"
"848",489,"guided self-help",0,16,"0"
"849",489,"individual",0,16,"0"
"850",489,"group",0,16,"0"
"851",489,"all groups",1,16,"16"
"852",489,"student population",0,16,"0"
"853",489,"other target groups",0,16,"0"
"854",489,"perinatal depression",0,16,"0"
"855",489,"older adults",0,16,"0"
"856",489,"general medical",0,16,"0"
"857",489,"adults",0,16,"0"
"858",489,"all control conditions",0,16,"0"
"859",489,"wl",0,16,"0"
"860",489,"other ctr",0,16,"0"
"861",489,"cau",0,16,"0"
"862",489,"all types",0,16,"0"
"863",489,"not-cbt-based",0,16,"0"
"864",489,"cbt-based",0,16,"0"
"865",372,"pet-peese",0,13,"0"
"866",372,"p-uniform",0,13,"0"
"867",372,"fe",0,13,"0"
"868",372,"reml",0,13,"0"
"869",372,"rve",0,13,"0"
"870",372,"3-level",0,13,"0"
"871",372,"all rob",0,13,"0"
"872",372,"include_best",0,13,"0"
"873",372,"exclude_worst",0,13,"0"
"874",372,"all diagnoses",0,13,"0"
"875",372,"subclinical depression",0,13,"0"
"876",372,"cut-off score",0,13,"0"
"877",372,"diagnosis",0,13,"0"
"878",372,"all formats",0,13,"0"
"879",372,"other formats",0,13,"0"
"880",372,"guided self-help",0,13,"0"
"881",372,"individual",0,13,"0"
"882",372,"group",0,13,"0"
"883",372,"all groups",1,13,"13"
"884",372,"student population",0,13,"0"
"885",372,"other target groups",0,13,"0"
"886",372,"perinatal depression",0,13,"0"
"887",372,"older adults",0,13,"0"
"888",372,"general medical",0,13,"0"
"889",372,"adults",0,13,"0"
"890",372,"all control conditions",0,13,"0"
"891",372,"wl",0,13,"0"
"892",372,"other ctr",0,13,"0"
"893",372,"cau",0,13,"0"
"894",372,"all types",0,13,"0"
"895",372,"not-cbt-based",0,13,"0"
"896",372,"cbt-based",0,13,"0"
"897",525,"pet-peese",0,22,"0"
"898",525,"p-uniform",0,22,"0"
"899",525,"fe",0,22,"0"
"900",525,"reml",0,22,"0"
"901",525,"rve",0,22,"0"
"902",525,"3-level",0,22,"0"
"903",525,"all rob",0,22,"0"
"904",525,"include_best",0,22,"0"
"905",525,"exclude_worst",0,22,"0"
"906",525,"all diagnoses",0,22,"0"
"907",525,"subclinical depression",0,22,"0"
"908",525,"cut-off score",0,22,"0"
"909",525,"diagnosis",0,22,"0"
"910",525,"all formats",0,22,"0"
"911",525,"other formats",0,22,"0"
"912",525,"guided self-help",0,22,"0"
"913",525,"individual",0,22,"0"
"914",525,"group",0,22,"0"
"915",525,"all groups",0,22,"0"
"916",525,"student population",0,22,"0"
"917",525,"other target groups",0,22,"0"
"918",525,"perinatal depression",0,22,"0"
"919",525,"older adults",0,22,"0"
"920",525,"general medical",0,22,"0"
"921",525,"adults",1,22,"22"
"922",525,"all control conditions",0,22,"0"
"923",525,"wl",0,22,"0"
"924",525,"other ctr",0,22,"0"
"925",525,"cau",0,22,"0"
"926",525,"all types",0,22,"0"
"927",525,"not-cbt-based",0,22,"0"
"928",525,"cbt-based",0,22,"0"
"929",557,"pet-peese",0,41,"0"
"930",557,"p-uniform",0,41,"0"
"931",557,"fe",0,41,"0"
"932",557,"reml",0,41,"0"
"933",557,"rve",0,41,"0"
"934",557,"3-level",0,41,"0"
"935",557,"all rob",0,41,"0"
"936",557,"include_best",0,41,"0"
"937",557,"exclude_worst",0,41,"0"
"938",557,"all diagnoses",0,41,"0"
"939",557,"subclinical depression",0,41,"0"
"940",557,"cut-off score",0,41,"0"
"941",557,"diagnosis",0,41,"0"
"942",557,"all formats",0,41,"0"
"943",557,"other formats",0,41,"0"
"944",557,"guided self-help",0,41,"0"
"945",557,"individual",0,41,"0"
"946",557,"group",0,41,"0"
"947",557,"all groups",1,41,"41"
"948",557,"student population",0,41,"0"
"949",557,"other target groups",0,41,"0"
"950",557,"perinatal depression",0,41,"0"
"951",557,"older adults",0,41,"0"
"952",557,"general medical",0,41,"0"
"953",557,"adults",0,41,"0"
"954",557,"all control conditions",0,41,"0"
"955",557,"wl",0,41,"0"
"956",557,"other ctr",0,41,"0"
"957",557,"cau",0,41,"0"
"958",557,"all types",0,41,"0"
"959",557,"not-cbt-based",0,41,"0"
"960",557,"cbt-based",0,41,"0"
"961",441,"pet-peese",0,65,"0"
"962",441,"p-uniform",0,65,"0"
"963",441,"fe",0,65,"0"
"964",441,"reml",0,65,"0"
"965",441,"rve",0,65,"0"
"966",441,"3-level",0,65,"0"
"967",441,"all rob",0,65,"0"
"968",441,"include_best",0,65,"0"
"969",441,"exclude_worst",0,65,"0"
"970",441,"all diagnoses",0,65,"0"
"971",441,"subclinical depression",0,65,"0"
"972",441,"cut-off score",0,65,"0"
"973",441,"diagnosis",0,65,"0"
"974",441,"all formats",0,65,"0"
"975",441,"other formats",0,65,"0"
"976",441,"guided self-help",0,65,"0"
"977",441,"individual",0,65,"0"
"978",441,"group",0,65,"0"
"979",441,"all groups",0,65,"0"
"980",441,"student population",0,65,"0"
"981",441,"other target groups",0,65,"0"
"982",441,"perinatal depression",0,65,"0"
"983",441,"older adults",0,65,"0"
"984",441,"general medical",0,65,"0"
"985",441,"adults",1,65,"65"
"986",441,"all control conditions",0,65,"0"
"987",441,"wl",0,65,"0"
"988",441,"other ctr",0,65,"0"
"989",441,"cau",0,65,"0"
"990",441,"all types",0,65,"0"
"991",441,"not-cbt-based",0,65,"0"
"992",441,"cbt-based",0,65,"0"
"993",566,"pet-peese",0,11,"0"
"994",566,"p-uniform",0,11,"0"
"995",566,"fe",0,11,"0"
"996",566,"reml",0,11,"0"
"997",566,"rve",0,11,"0"
"998",566,"3-level",0,11,"0"
"999",566,"all rob",0,11,"0"
"1000",566,"include_best",0,11,"0"
"1001",566,"exclude_worst",0,11,"0"
"1002",566,"all diagnoses",0,11,"0"
"1003",566,"subclinical depression",0,11,"0"
"1004",566,"cut-off score",0,11,"0"
"1005",566,"diagnosis",0,11,"0"
"1006",566,"all formats",0,11,"0"
"1007",566,"other formats",0,11,"0"
"1008",566,"guided self-help",0,11,"0"
"1009",566,"individual",0,11,"0"
"1010",566,"group",0,11,"0"
"1011",566,"all groups",0,11,"0"
"1012",566,"student population",0,11,"0"
"1013",566,"other target groups",0,11,"0"
"1014",566,"perinatal depression",0,11,"0"
"1015",566,"older adults",1,11,"11"
"1016",566,"general medical",0,11,"0"
"1017",566,"adults",0,11,"0"
"1018",566,"all control conditions",0,11,"0"
"1019",566,"wl",0,11,"0"
"1020",566,"other ctr",0,11,"0"
"1021",566,"cau",0,11,"0"
"1022",566,"all types",0,11,"0"
"1023",566,"not-cbt-based",0,11,"0"
"1024",566,"cbt-based",0,11,"0"
"1025",600,"pet-peese",0,16,"0"
"1026",600,"p-uniform",0,16,"0"
"1027",600,"fe",0,16,"0"
"1028",600,"reml",0,16,"0"
"1029",600,"rve",0,16,"0"
"1030",600,"3-level",0,16,"0"
"1031",600,"all rob",0,16,"0"
"1032",600,"include_best",0,16,"0"
"1033",600,"exclude_worst",0,16,"0"
"1034",600,"all diagnoses",0,16,"0"
"1035",600,"subclinical depression",0,16,"0"
"1036",600,"cut-off score",0,16,"0"
"1037",600,"diagnosis",0,16,"0"
"1038",600,"all formats",0,16,"0"
"1039",600,"other formats",0,16,"0"
"1040",600,"guided self-help",0,16,"0"
"1041",600,"individual",0,16,"0"
"1042",600,"group",0,16,"0"
"1043",600,"all groups",0,16,"0"
"1044",600,"student population",0,16,"0"
"1045",600,"other target groups",0,16,"0"
"1046",600,"perinatal depression",0,16,"0"
"1047",600,"older adults",0,16,"0"
"1048",600,"general medical",0,16,"0"
"1049",600,"adults",1,16,"16"
"1050",600,"all control conditions",0,16,"0"
"1051",600,"wl",0,16,"0"
"1052",600,"other ctr",0,16,"0"
"1053",600,"cau",0,16,"0"
"1054",600,"all types",0,16,"0"
"1055",600,"not-cbt-based",0,16,"0"
"1056",600,"cbt-based",0,16,"0"
"1057",506,"pet-peese",0,44,"0"
"1058",506,"p-uniform",0,44,"0"
"1059",506,"fe",0,44,"0"
"1060",506,"reml",0,44,"0"
"1061",506,"rve",0,44,"0"
"1062",506,"3-level",0,44,"0"
"1063",506,"all rob",0,44,"0"
"1064",506,"include_best",0,44,"0"
"1065",506,"exclude_worst",0,44,"0"
"1066",506,"all diagnoses",0,44,"0"
"1067",506,"subclinical depression",0,44,"0"
"1068",506,"cut-off score",0,44,"0"
"1069",506,"diagnosis",0,44,"0"
"1070",506,"all formats",0,44,"0"
"1071",506,"other formats",0,44,"0"
"1072",506,"guided self-help",0,44,"0"
"1073",506,"individual",0,44,"0"
"1074",506,"group",0,44,"0"
"1075",506,"all groups",0,44,"0"
"1076",506,"student population",0,44,"0"
"1077",506,"other target groups",0,44,"0"
"1078",506,"perinatal depression",0,44,"0"
"1079",506,"older adults",0,44,"0"
"1080",506,"general medical",0,44,"0"
"1081",506,"adults",1,44,"44"
"1082",506,"all control conditions",0,44,"0"
"1083",506,"wl",0,44,"0"
"1084",506,"other ctr",0,44,"0"
"1085",506,"cau",0,44,"0"
"1086",506,"all types",0,44,"0"
"1087",506,"not-cbt-based",0,44,"0"
"1088",506,"cbt-based",0,44,"0"
"1089",556,"pet-peese",0,28,"0"
"1090",556,"p-uniform",0,28,"0"
"1091",556,"fe",0,28,"0"
"1092",556,"reml",0,28,"0"
"1093",556,"rve",0,28,"0"
"1094",556,"3-level",0,28,"0"
"1095",556,"all rob",0,28,"0"
"1096",556,"include_best",0,28,"0"
"1097",556,"exclude_worst",0,28,"0"
"1098",556,"all diagnoses",0,28,"0"
"1099",556,"subclinical depression",0,28,"0"
"1100",556,"cut-off score",0,28,"0"
"1101",556,"diagnosis",0,28,"0"
"1102",556,"all formats",0,28,"0"
"1103",556,"other formats",0,28,"0"
"1104",556,"guided self-help",0,28,"0"
"1105",556,"individual",0,28,"0"
"1106",556,"group",0,28,"0"
"1107",556,"all groups",0,28,"0"
"1108",556,"student population",0,28,"0"
"1109",556,"other target groups",0,28,"0"
"1110",556,"perinatal depression",0,28,"0"
"1111",556,"older adults",0,28,"0"
"1112",556,"general medical",0,28,"0"
"1113",556,"adults",1,28,"28"
"1114",556,"all control conditions",0,28,"0"
"1115",556,"wl",0,28,"0"
"1116",556,"other ctr",0,28,"0"
"1117",556,"cau",0,28,"0"
"1118",556,"all types",0,28,"0"
"1119",556,"not-cbt-based",0,28,"0"
"1120",556,"cbt-based",0,28,"0"
"1121",645,"pet-peese",0,12,"0"
"1122",645,"p-uniform",0,12,"0"
"1123",645,"fe",0,12,"0"
"1124",645,"reml",0,12,"0"
"1125",645,"rve",0,12,"0"
"1126",645,"3-level",0,12,"0"
"1127",645,"all rob",0,12,"0"
"1128",645,"include_best",0,12,"0"
"1129",645,"exclude_worst",0,12,"0"
"1130",645,"all diagnoses",0,12,"0"
"1131",645,"subclinical depression",0,12,"0"
"1132",645,"cut-off score",0,12,"0"
"1133",645,"diagnosis",0,12,"0"
"1134",645,"all formats",0,12,"0"
"1135",645,"other formats",0,12,"0"
"1136",645,"guided self-help",0,12,"0"
"1137",645,"individual",0,12,"0"
"1138",645,"group",0,12,"0"
"1139",645,"all groups",0,12,"0"
"1140",645,"student population",0,12,"0"
"1141",645,"other target groups",0,12,"0"
"1142",645,"perinatal depression",0,12,"0"
"1143",645,"older adults",0,12,"0"
"1144",645,"general medical",1,12,"12"
"1145",645,"adults",0,12,"0"
"1146",645,"all control conditions",0,12,"0"
"1147",645,"wl",0,12,"0"
"1148",645,"other ctr",0,12,"0"
"1149",645,"cau",0,12,"0"
"1150",645,"all types",0,12,"0"
"1151",645,"not-cbt-based",0,12,"0"
"1152",645,"cbt-based",0,12,"0"
"1153",578,"pet-peese",0,32,"0"
"1154",578,"p-uniform",0,32,"0"
"1155",578,"fe",0,32,"0"
"1156",578,"reml",0,32,"0"
"1157",578,"rve",0,32,"0"
"1158",578,"3-level",0,32,"0"
"1159",578,"all rob",0,32,"0"
"1160",578,"include_best",0,32,"0"
"1161",578,"exclude_worst",0,32,"0"
"1162",578,"all diagnoses",0,32,"0"
"1163",578,"subclinical depression",0,32,"0"
"1164",578,"cut-off score",0,32,"0"
"1165",578,"diagnosis",0,32,"0"
"1166",578,"all formats",0,32,"0"
"1167",578,"other formats",0,32,"0"
"1168",578,"guided self-help",0,32,"0"
"1169",578,"individual",0,32,"0"
"1170",578,"group",0,32,"0"
"1171",578,"all groups",0,32,"0"
"1172",578,"student population",0,32,"0"
"1173",578,"other target groups",0,32,"0"
"1174",578,"perinatal depression",0,32,"0"
"1175",578,"older adults",0,32,"0"
"1176",578,"general medical",1,32,"32"
"1177",578,"adults",0,32,"0"
"1178",578,"all control conditions",0,32,"0"
"1179",578,"wl",0,32,"0"
"1180",578,"other ctr",0,32,"0"
"1181",578,"cau",0,32,"0"
"1182",578,"all types",0,32,"0"
"1183",578,"not-cbt-based",0,32,"0"
"1184",578,"cbt-based",0,32,"0"
"1185",323,"pet-peese",0,13,"0"
"1186",323,"p-uniform",0,13,"0"
"1187",323,"fe",0,13,"0"
"1188",323,"reml",0,13,"0"
"1189",323,"rve",0,13,"0"
"1190",323,"3-level",0,13,"0"
"1191",323,"all rob",0,13,"0"
"1192",323,"include_best",0,13,"0"
"1193",323,"exclude_worst",0,13,"0"
"1194",323,"all diagnoses",0,13,"0"
"1195",323,"subclinical depression",0,13,"0"
"1196",323,"cut-off score",0,13,"0"
"1197",323,"diagnosis",0,13,"0"
"1198",323,"all formats",0,13,"0"
"1199",323,"other formats",0,13,"0"
"1200",323,"guided self-help",0,13,"0"
"1201",323,"individual",0,13,"0"
"1202",323,"group",0,13,"0"
"1203",323,"all groups",0,13,"0"
"1204",323,"student population",0,13,"0"
"1205",323,"other target groups",0,13,"0"
"1206",323,"perinatal depression",1,13,"13"
"1207",323,"older adults",0,13,"0"
"1208",323,"general medical",0,13,"0"
"1209",323,"adults",0,13,"0"
"1210",323,"all control conditions",0,13,"0"
"1211",323,"wl",0,13,"0"
"1212",323,"other ctr",0,13,"0"
"1213",323,"cau",0,13,"0"
"1214",323,"all types",0,13,"0"
"1215",323,"not-cbt-based",0,13,"0"
"1216",323,"cbt-based",0,13,"0"
"1217",433,"pet-peese",0,13,"0"
"1218",433,"p-uniform",0,13,"0"
"1219",433,"fe",0,13,"0"
"1220",433,"reml",0,13,"0"
"1221",433,"rve",0,13,"0"
"1222",433,"3-level",0,13,"0"
"1223",433,"all rob",0,13,"0"
"1224",433,"include_best",0,13,"0"
"1225",433,"exclude_worst",0,13,"0"
"1226",433,"all diagnoses",0,13,"0"
"1227",433,"subclinical depression",0,13,"0"
"1228",433,"cut-off score",0,13,"0"
"1229",433,"diagnosis",0,13,"0"
"1230",433,"all formats",0,13,"0"
"1231",433,"other formats",0,13,"0"
"1232",433,"guided self-help",0,13,"0"
"1233",433,"individual",0,13,"0"
"1234",433,"group",0,13,"0"
"1235",433,"all groups",0,13,"0"
"1236",433,"student population",0,13,"0"
"1237",433,"other target groups",0,13,"0"
"1238",433,"perinatal depression",0,13,"0"
"1239",433,"older adults",0,13,"0"
"1240",433,"general medical",0,13,"0"
"1241",433,"adults",1,13,"13"
"1242",433,"all control conditions",0,13,"0"
"1243",433,"wl",0,13,"0"
"1244",433,"other ctr",0,13,"0"
"1245",433,"cau",0,13,"0"
"1246",433,"all types",0,13,"0"
"1247",433,"not-cbt-based",0,13,"0"
"1248",433,"cbt-based",0,13,"0"
"1249",213,"pet-peese",0,13,"0"
"1250",213,"p-uniform",0,13,"0"
"1251",213,"fe",0,13,"0"
"1252",213,"reml",0,13,"0"
"1253",213,"rve",0,13,"0"
"1254",213,"3-level",0,13,"0"
"1255",213,"all rob",0,13,"0"
"1256",213,"include_best",0,13,"0"
"1257",213,"exclude_worst",0,13,"0"
"1258",213,"all diagnoses",0,13,"0"
"1259",213,"subclinical depression",0,13,"0"
"1260",213,"cut-off score",0,13,"0"
"1261",213,"diagnosis",0,13,"0"
"1262",213,"all formats",0,13,"0"
"1263",213,"other formats",0,13,"0"
"1264",213,"guided self-help",0,13,"0"
"1265",213,"individual",0,13,"0"
"1266",213,"group",0,13,"0"
"1267",213,"all groups",0,13,"0"
"1268",213,"student population",0,13,"0"
"1269",213,"other target groups",0,13,"0"
"1270",213,"perinatal depression",1,13,"13"
"1271",213,"older adults",0,13,"0"
"1272",213,"general medical",0,13,"0"
"1273",213,"adults",0,13,"0"
"1274",213,"all control conditions",0,13,"0"
"1275",213,"wl",0,13,"0"
"1276",213,"other ctr",0,13,"0"
"1277",213,"cau",0,13,"0"
"1278",213,"all types",0,13,"0"
"1279",213,"not-cbt-based",0,13,"0"
"1280",213,"cbt-based",0,13,"0"
"1281",436,"pet-peese",0,15,"0"
"1282",436,"p-uniform",0,15,"0"
"1283",436,"fe",0,15,"0"
"1284",436,"reml",0,15,"0"
"1285",436,"rve",0,15,"0"
"1286",436,"3-level",0,15,"0"
"1287",436,"all rob",0,15,"0"
"1288",436,"include_best",0,15,"0"
"1289",436,"exclude_worst",0,15,"0"
"1290",436,"all diagnoses",0,15,"0"
"1291",436,"subclinical depression",0,15,"0"
"1292",436,"cut-off score",0,15,"0"
"1293",436,"diagnosis",0,15,"0"
"1294",436,"all formats",0,15,"0"
"1295",436,"other formats",0,15,"0"
"1296",436,"guided self-help",0,15,"0"
"1297",436,"individual",0,15,"0"
"1298",436,"group",0,15,"0"
"1299",436,"all groups",0,15,"0"
"1300",436,"student population",0,15,"0"
"1301",436,"other target groups",0,15,"0"
"1302",436,"perinatal depression",1,15,"15"
"1303",436,"older adults",0,15,"0"
"1304",436,"general medical",0,15,"0"
"1305",436,"adults",0,15,"0"
"1306",436,"all control conditions",0,15,"0"
"1307",436,"wl",0,15,"0"
"1308",436,"other ctr",0,15,"0"
"1309",436,"cau",0,15,"0"
"1310",436,"all types",0,15,"0"
"1311",436,"not-cbt-based",0,15,"0"
"1312",436,"cbt-based",0,15,"0"
"1313",503,"pet-peese",0,12,"0"
"1314",503,"p-uniform",0,12,"0"
"1315",503,"fe",0,12,"0"
"1316",503,"reml",0,12,"0"
"1317",503,"rve",0,12,"0"
"1318",503,"3-level",0,12,"0"
"1319",503,"all rob",0,12,"0"
"1320",503,"include_best",0,12,"0"
"1321",503,"exclude_worst",0,12,"0"
"1322",503,"all diagnoses",0,12,"0"
"1323",503,"subclinical depression",0,12,"0"
"1324",503,"cut-off score",0,12,"0"
"1325",503,"diagnosis",0,12,"0"
"1326",503,"all formats",0,12,"0"
"1327",503,"other formats",0,12,"0"
"1328",503,"guided self-help",0,12,"0"
"1329",503,"individual",0,12,"0"
"1330",503,"group",0,12,"0"
"1331",503,"all groups",0,12,"0"
"1332",503,"student population",0,12,"0"
"1333",503,"other target groups",0,12,"0"
"1334",503,"perinatal depression",0,12,"0"
"1335",503,"older adults",0,12,"0"
"1336",503,"general medical",0,12,"0"
"1337",503,"adults",1,12,"12"
"1338",503,"all control conditions",0,12,"0"
"1339",503,"wl",0,12,"0"
"1340",503,"other ctr",0,12,"0"
"1341",503,"cau",0,12,"0"
"1342",503,"all types",0,12,"0"
"1343",503,"not-cbt-based",0,12,"0"
"1344",503,"cbt-based",0,12,"0"
"1345",431,"pet-peese",0,12,"0"
"1346",431,"p-uniform",0,12,"0"
"1347",431,"fe",0,12,"0"
"1348",431,"reml",0,12,"0"
"1349",431,"rve",0,12,"0"
"1350",431,"3-level",0,12,"0"
"1351",431,"all rob",0,12,"0"
"1352",431,"include_best",0,12,"0"
"1353",431,"exclude_worst",0,12,"0"
"1354",431,"all diagnoses",0,12,"0"
"1355",431,"subclinical depression",0,12,"0"
"1356",431,"cut-off score",0,12,"0"
"1357",431,"diagnosis",0,12,"0"
"1358",431,"all formats",0,12,"0"
"1359",431,"other formats",0,12,"0"
"1360",431,"guided self-help",0,12,"0"
"1361",431,"individual",0,12,"0"
"1362",431,"group",0,12,"0"
"1363",431,"all groups",1,12,"12"
"1364",431,"student population",0,12,"0"
